time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-1.47759768206,8.7006831369,25.1325707707,0.0721301954879,0.0920310320354,0.0,-1.60604059111,4.63909295823,5.9780546814,-0.054438224587,-0.0406303938785,0.0,474.5182075346515,474.0784227519526,472.6994989188074,473.75446403127785
4.14,-1.57572006903,8.97964973606,25.4922830234,0.0690384693153,0.0901274796775,0.0,-1.66452550561,4.65942765398,6.01224250484,-0.0462680997372,-0.0181363314034,0.0,453.42379314572025,455.22727886353795,455.50493673172724,456.156329046633
4.199999999999998,-1.67740588431,9.25982873925,25.8549385195,0.0662106953485,0.0888092795992,0.0,-1.72488579537,4.67952304723,6.07597382099,-0.0489100998203,-0.0310196294273,0.0,464.7612156842428,463.7501212433041,464.67857191673215,464.4701432436896
4.259999999999997,-1.78252481604,9.54102337663,26.219556142,0.0629361914014,0.0869339621437,0.0,-1.7789504461,4.69330919438,6.07801203643,-0.0693971943644,-0.0317307411314,0.0,445.3214255387619,445.2629033149983,447.2741300139663,445.5999835865046
4.319999999999996,-1.89105330183,9.82310927911,26.5865153626,0.0591115024993,0.0848377484841,0.0,-1.83847292219,4.7090786081,6.15363925599,-0.0543353240751,-0.0422740289301,0.0,468.32729433112047,467.50585640056966,468.3668668907331,469.5342698425545
4.379999999999995,-2.00315240046,10.106080811,26.9584379607,0.0555846477999,0.0828788250511,0.0,-1.89794051493,4.72288834256,6.24336196861,-0.0696126868157,-0.018222172359,0.0,473.2200403784226,475.0678110758681,473.07960995806366,471.89927100447073
4.439999999999993,-2.11833385739,10.3894920668,27.3302344666,0.0515045708183,0.0812894836009,0.0,-1.94143543223,4.72382677568,6.15048780102,-0.0649604345827,-0.0532337143217,0.0,417.144007169985,414.07406384121634,416.68115149042166,417.08395091925934
4.499999999999992,-2.23660657353,10.6732053163,27.7026816526,0.0479342195852,0.0780227360136,0.0,-2.00064989486,4.73281965409,6.26389511284,-0.0503739647049,-0.0569863391981,0.0,479.5380772665743,479.25113255272566,479.7845949986418,480.8887340070933
4.559999999999991,-2.35836318348,10.9573716574,28.0818154348,0.0451800684877,0.0757252011201,0.0,-2.05762058927,4.73903299694,6.37335886412,-0.038197675968,-0.0153550031662,0.0,478.19330216059717,481.3538343654686,479.2764589322254,480.20010622693735
4.6199999999999894,-2.48324074076,11.2416927397,28.4640275636,0.042649703782,0.0746302075354,0.0,-2.10491965144,4.73810638124,6.3671379095,-0.0516221402805,-0.0247793980648,0.0,444.9787785184009,444.2064669687961,447.23322946293825,446.13720202640917
4.679999999999988,-2.61075699986,11.5258013148,28.8433773778,0.0401312965623,0.073207272854,0.0,-2.1455958055,4.73197141482,6.27844443948,-0.0275212760048,-0.0216688167144,0.0,418.4813781778129,418.75202623591775,417.33437979984757,419.4320751503748
4.739999999999987,-2.74108432078,11.8097121623,29.222652277,0.0383347334433,0.0717735435753,0.0,-2.19851695074,4.73152067111,6.36360452983,-0.0352873256687,-0.0287683117557,0.0,472.88518153566844,472.3378272413159,472.3419250701347,471.7422632450095
4.799999999999986,-2.87421219896,12.0933685035,29.6021229304,0.0363228226694,0.0700794734146,0.0,-2.23902626848,4.72353854554,6.28592861936,-0.0302343562164,-0.0271878671396,0.0,422.563472299666,422.69947074827815,420.9810436801066,421.4176404233533
4.859999999999984,-3.00969142636,12.3764817989,29.9760519271,0.0348388089494,0.0682839464653,0.0,-2.27691311516,4.71347082093,6.17903268196,-0.0155341077984,-0.0360547404287,0.0,411.5019443106283,410.71569003770026,410.04221529042866,411.3462380550001
4.919999999999983,-3.14757184673,12.6590461243,30.3457255811,0.03421249618,0.0658186899298,0.0,-2.31897323979,4.70528944567,6.14366091145,-0.00181573890698,-0.0537633182022,0.0,434.15690668765507,432.66717284756623,432.66676905911964,433.82058952674026
4.979999999999982,-3.28806248548,12.9411764703,30.7151360828,0.0341072312035,0.0625547956106,0.0,-2.36379400489,4.6990536206,6.1699154418,-0.0016320422852,-0.0556987951025,0.0,451.5147638122073,451.3566322720502,453.39375712017505,453.40855667425535
5.0399999999999805,-3.43122207933,13.2229499761,31.0866131415,0.034123297526,0.0590042619615,0.0,-2.40790908307,4.69339862848,6.21245714133,0.00382001705394,-0.067234740174,0.0,457.7405067665343,456.8189569051384,457.85196353388744,458.28561820961676
